Address;AddressFM;location;point;Lat;Long
Auf dem Gleichen;Frankfurt am Main Auf dem Gleichen;Auf dem Gleichen, Nied, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65934, Deutschland;50.1037334, 8.5747751, 0.0;501.037.334;85.747.751
Auf dem Lohr;Frankfurt am Main Auf dem Lohr;Auf dem Lohr, KGV Lohrberg, Seckbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.1519754, 8.7282906, 0.0;501.519.754;87.282.906
Auf dem Mühlberg;Frankfurt am Main Auf dem Mühlberg;Auf dem Mühlberg, Sachsenhausen Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60599, Deutschland;50.1017532, 8.6957785, 0.0;501.017.532;86.957.785
Auf dem Ried;Frankfurt am Main Auf dem Ried;Auf dem Ried, Nieder-Eschbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.2036663, 8.6736489, 0.0;502.036.663;86.736.489
Auf dem Schafberg;Frankfurt am Main Auf dem Schafberg;Auf dem Schafberg, Griesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65933, Deutschland;50.0923516, 8.6118597, 0.0;500.923.516;86.118.597
Auf der Beun;Frankfurt am Main Auf der Beun;Auf der Beun, Griesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65933, Deutschland;50.0923876, 8.6040409, 0.0;500.923.876;86.040.409
Auf der Insel;Frankfurt am Main Auf der Insel;Auf der Insel, Rödelheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60489, Deutschland;50.1228763, 8.6132125, 0.0;501.228.763;86.132.125
Auf der Körnerwiese;Frankfurt am Main Auf der Körnerwiese;Auf der Körnerwiese, Westend Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60322, Deutschland;50.1228066, 8.6740232, 0.0;501.228.066;86.740.232
Auf der Kuhr;Frankfurt am Main Auf der Kuhr;Auf der Kuhr, Berkersheim, Harheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1691287, 8.6934814, 0.0;501.691.287;86.934.814
Auf der Lindenhöhe;Frankfurt am Main Auf der Lindenhöhe;Auf der Lindenhöhe, Eschersheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60433, Deutschland;50.1507152, 8.6650439, 0.0;501.507.152;86.650.439
Auf der Platte;Frankfurt am Main Auf der Platte;Auf der Platte, Preungesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1489118, 8.6947323, 0.0;501.489.118;86.947.323
Auf der Sandeller;Frankfurt am Main Auf der Sandeller;Auf der Sandeller, Berkersheim, Harheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1748991, 8.6977534, 0.0;501.748.991;86.977.534
Auf der Sandkaute;Frankfurt am Main Auf der Sandkaute;Auf der Sandkaute, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1449497, 8.7640184, 0.0;501.449.497;87.640.184
Auf der Schanz;Frankfurt am Main Auf der Schanz;Auf der Schanz, Sossenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65936, Deutschland;50.1203101, 8.562745, 0.0;501.203.101;8.562.745
Auf der Schloßhecke;Frankfurt am Main Auf der Schloßhecke;Auf der Schloßhecke, Ginnheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60431, Deutschland;50.1439524, 8.6464116, 0.0;501.439.524;86.464.116
Auf der Steinern Straße;Frankfurt am Main Auf der Steinern Straße;Auf der Steinern Straße, Bonames, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1890454, 8.6714163, 0.0;501.890.454;86.714.163
Auf der Steinritz;Frankfurt am Main Auf der Steinritz;Auf der Steinritz, Nieder-Erlenbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.2099866, 8.7004701, 0.0;502.099.866;87.004.701
Auf der Sülze;Frankfurt am Main Auf der Sülze;Auf der Sülze, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.1377979, 8.71493567589087, 0.0;501.377.979;871.493.567.589.087
Auf der Ulmenklaue;Frankfurt am Main Auf der Ulmenklaue;Auf der Ulmenklaue, Seckbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.1381186, 8.7119361, 0.0;501.381.186;87.119.361
Auf der Waldhohl;Frankfurt am Main Auf der Waldhohl;Auf der Waldhohl, Nieder-Erlenbach, Harheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.2073224, 8.7064431, 0.0;502.073.224;87.064.431
Auf die Bach;Frankfurt am Main Auf die Bach;Auf die Bach, Sindlingen, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65931, Deutschland;50.0864907, 8.5137297, 0.0;500.864.907;85.137.297
Augrabenweg;Frankfurt am Main Augrabenweg;Augrabenweg, Unterliederbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.112006, 8.5320782, 0.0;50.112.006;85.320.782
August-Bebel-Straße;Frankfurt am Main August-Bebel-Straße;August-Bebel-Straße, Griesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65933, Deutschland;50.092355, 8.6109306, 0.0;50.092.355;86.109.306
August-Euler-Straße;Frankfurt am Main August-Euler-Straße;August-Euler-Straße, Rebstockpark, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60486, Deutschland;50.1128019, 8.622951, 0.0;501.128.019;8.622.951
August-Laubenheimer-Straße;Frankfurt am Main August-Laubenheimer-Straße;August-Laubenheimer-Straße, Schwanheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.0924007, 8.5495078, 0.0;500.924.007;85.495.078
August-Schanz-Straße;Frankfurt am Main August-Schanz-Straße;August-Schanz-Straße, Preungesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60433, Deutschland;50.1648385, 8.68695331466625, 0.0;501.648.385;868.695.331.466.625
August-Scheidel-Straße;Frankfurt am Main August-Scheidel-Straße;August-Scheidel-Straße, Ginnheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60431, Deutschland;50.1370953, 8.6457486, 0.0;501.370.953;86.457.486
August-Siebert-Straße;Frankfurt am Main August-Siebert-Straße;August-Siebert-Straße, Westend Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60323, Deutschland;50.1258171, 8.6637185, 0.0;501.258.171;86.637.185
Augustenburgstraße;Frankfurt am Main Augustenburgstraße;Augustenburgstraße, Praunheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60488, Deutschland;50.152455, 8.6237301, 0.0;50.152.455;86.237.301
Augustusstraße;Frankfurt am Main Augustusstraße;Augustusstraße, Heddernheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60439, Deutschland;50.1596621, 8.6431646, 0.0;501.596.621;86.431.646
Aussiger Straße;Frankfurt am Main Aussiger Straße;Aussiger Straße, Fritz-Kissel-Siedlung, Sachsenhausen Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60598, Deutschland;50.08682225, 8.67071977778386, 0.0;5.008.682.225;867.071.977.778.386
Autogenstraße;Frankfurt am Main Autogenstraße;Autogenstraße, Griesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65933, Deutschland;50.0939722, 8.6063487, 0.0;500.939.722;86.063.487
Aystettstraße;Frankfurt am Main Aystettstraße;Aystettstraße, Nordend West, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60322, Deutschland;50.1287778, 8.6774401, 0.0;501.287.778;86.774.401
Azaleenweg;Frankfurt am Main Azaleenweg;Azaleenweg, Frankfurter Berg, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60433, Deutschland;50.1638473, 8.6714541, 0.0;501.638.473;86.714.541
Aßlarer Straße;Frankfurt am Main Aßlarer Straße;Aßlarer Straße, Heddernheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60439, Deutschland;50.163408, 8.6443375, 0.0;50.163.408;86.443.375
Aßmannshäuser Weg;Frankfurt am Main Aßmannshäuser Weg;Aßmannshäuser Weg, Schwanheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60529, Deutschland;50.0834523, 8.5697248, 0.0;500.834.523;85.697.248
Babenhäuser Landstraße;Frankfurt am Main Babenhäuser Landstraße;Babenhäuser Landstraße, Lauterborn, Offenbach am Main, Regierungsbezirk Darmstadt, Hessen, 63069, Deutschland;50.0695671, 8.7324133, 0.0;500.695.671;87.324.133
Bachflussweg;Frankfurt am Main Bachflussweg;Bachflussweg, Oberrad, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60599, Deutschland;50.1012634, 8.725187, 0.0;501.012.634;8.725.187
Bachforellenweg;Frankfurt am Main Bachforellenweg;Bachforellenweg, Gutleutviertel, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60327, Deutschland;50.1000081, 8.6610497, 0.0;501.000.081;86.610.497
Bachmannstraße;Frankfurt am Main Bachmannstraße;Bachmannstraße, Hausen, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60488, Deutschland;50.1315355, 8.6258306, 0.0;501.315.355;86.258.306
Bachrain;Frankfurt am Main Bachrain;Bachrain, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.15314, 8.7612499, 0.0;5.015.314;87.612.499
Bachstelzenweg;Frankfurt am Main Bachstelzenweg;Bachstelzenweg, Unterliederbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.1049265, 8.5308885, 0.0;501.049.265;85.308.885
Bachstraße;Frankfurt am Main Bachstraße;Bachstraße, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.188617, 8.6344372, 0.0;50.188.617;86.344.372
Bachwiesenstraße;Frankfurt am Main Bachwiesenstraße;Bachwiesenstraße, Oberrad, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60599, Deutschland;50.1020641, 8.7247938, 0.0;501.020.641;87.247.938
Badstubengasse;Frankfurt am Main Badstubengasse;Badstubengasse, Höchst, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.099251, 8.5489038, 0.0;50.099.251;85.489.038
Bäckergasse;Frankfurt am Main Bäckergasse;Bäckergasse, Sachsenhausen, Sachsenhausen Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60594, Deutschland;50.1059807, 8.685627, 0.0;501.059.807;8.685.627
Bäckerweg;Frankfurt am Main Bäckerweg;Bäckerweg, Nordend Ost, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60316, Deutschland;50.1206812, 8.6914231, 0.0;501.206.812;86.914.231
Bärenstraße;Frankfurt am Main Bärenstraße;Bärenstraße, Ostend, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60316, Deutschland;50.1138188, 8.7030172, 0.0;501.138.188;87.030.172
Baeyerstraße;Frankfurt am Main Baeyerstraße;Baeyerstraße, Griesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65933, Deutschland;50.0930222, 8.598883, 0.0;500.930.222;8.598.883
Balduinstraße;Frankfurt am Main Balduinstraße;Balduinstraße, Oberrad, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60599, Deutschland;50.0994719, 8.71488669999997, 0.0;500.994.719;871.488.669.999.997
Barbarossastraße;Frankfurt am Main Barbarossastraße;Barbarossastraße, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1447418, 8.7523176, 0.0;501.447.418;87.523.176
Barchfeldstraße;Frankfurt am Main Barchfeldstraße;Barchfeldstraße, Eckenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1480691, 8.6830828, 0.0;501.480.691;86.830.828
Barckhausstraße;Frankfurt am Main Barckhausstraße;Barckhausstraße, Westend Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60325, Deutschland;50.1173747, 8.6647297, 0.0;501.173.747;86.647.297
Barfüßergasse;Frankfurt am Main Barfüßergasse;Barfüßergasse, Innenstadt, Altstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60311, Deutschland;50.1110626, 8.6804263, 0.0;501.110.626;86.804.263
Barodapfad;Frankfurt am Main Barodapfad;Barodapfad, Ostend, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60316, Deutschland;50.1179759, 8.6991482, 0.0;501.179.759;86.991.482
Bartholomäusgasse;Frankfurt am Main Bartholomäusgasse;Bartholomäusgasse, Zeilsheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65931, Deutschland;50.0944207, 8.4919674, 0.0;500.944.207;84.919.674
Baruch-Baschwitz-Platz;Frankfurt am Main Baruch-Baschwitz-Platz;Baruch-Baschwitz-Platz, Rödelheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60489, Deutschland;50.124374, 8.6077595, 0.0;50.124.374;86.077.595
Basaltstraße;Frankfurt am Main Basaltstraße;Basaltstraße, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60487, Deutschland;50.124982, 8.6428009, 0.0;50.124.982;86.428.009
Baseler Platz;Frankfurt am Main Baseler Platz;Baseler Platz, Gutleutviertel, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60329, Deutschland;50.10334705, 8.66407270226122, 0.0;5.010.334.705;866.407.270.226.122
Baseler Straße;Frankfurt am Main Baseler Straße;Baseler Straße, Gutleutviertel, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60329, Deutschland;50.1042042, 8.6649631, 0.0;501.042.042;86.649.631
Bathgartenweg;Frankfurt am Main Bathgartenweg;Bathgartenweg, Nieder-Eschbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.2021242, 8.6741928, 0.0;502.021.242;86.741.928
Battenberger Weg;Frankfurt am Main Battenberger Weg;Battenberger Weg, Rödelheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60489, Deutschland;50.1209634, 8.6054042, 0.0;501.209.634;86.054.042
Batterie;Frankfurt am Main Batterie;Batterie, Höchst, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.09759035, 8.5471557029957, 0.0;5.009.759.035;85.471.557.029.957
Battonnstraße;Frankfurt am Main Battonnstraße;Battonnstraße, Innenstadt, Altstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60311, Deutschland;50.1124177, 8.6861621, 0.0;501.124.177;86.861.621
Bauhofstraße;Frankfurt am Main Bauhofstraße;Bauhofstraße, Höchst, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.1036766, 8.5515487, 0.0;501.036.766;85.515.487
Baumertstraße;Frankfurt am Main Baumertstraße;Baumertstraße, Fechenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.1235667, 8.7685083, 0.0;501.235.667;87.685.083
Baumweg;Frankfurt am Main Baumweg;Baumweg, Nordend Ost, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60316, Deutschland;50.1186131, 8.6942202, 0.0;501.186.131;86.942.202
Baustraße;Frankfurt am Main Baustraße;Baustraße, Nordend West, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60322, Deutschland;50.1222253, 8.6759873, 0.0;501.222.253;86.759.873
Bebraer Straße;Frankfurt am Main Bebraer Straße;Bebraer Straße, Fechenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.1345687, 8.763617, 0.0;501.345.687;8.763.617
Bechtenwaldstraße;Frankfurt am Main Bechtenwaldstraße;Bechtenwaldstraße, Zeilsheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65931, Deutschland;50.0992089, 8.5036215, 0.0;500.992.089;85.036.215
Beckerserlen;Frankfurt am Main Beckerserlen;Beckerserlen, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1460855, 8.753635, 0.0;501.460.855;8.753.635
Beethovenplatz;Frankfurt am Main Beethovenplatz;Beethovenplatz, Westend Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60325, Deutschland;50.1182946, 8.6561918, 0.0;501.182.946;86.561.918
Beethovenstraße;Frankfurt am Main Beethovenstraße;Beethovenstraße, Westend Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60325, Deutschland;50.1196607, 8.6567893, 0.0;501.196.607;86.567.893
Belchenstraße;Frankfurt am Main Belchenstraße;Belchenstraße, Niederrad, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60528, Deutschland;50.0866415, 8.6455499, 0.0;500.866.415;86.455.499
Ben-Gurion-Ring;Frankfurt am Main Ben-Gurion-Ring;Ben-Gurion-Ring, Gewerbegebiet Nieder-Eschbach, Bonames, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.187354, 8.661963, 0.0;50.187.354;8.661.963
Bendelgasse;Frankfurt am Main Bendelgasse;Bendelgasse, Heddernheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60439, Deutschland;50.1585353, 8.6493345, 0.0;501.585.353;86.493.345
Bendergasse;Frankfurt am Main Bendergasse;Bendergasse, Innenstadt, Altstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60311, Deutschland;50.1104685, 8.6843216, 0.0;501.104.685;86.843.216
Berberitzenweg;Frankfurt am Main Berberitzenweg;Berberitzenweg, Frankfurter Berg, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1673187, 8.6870112, 0.0;501.673.187;86.870.112
Berger Marktplatz;Frankfurt am Main Berger Marktplatz;Berger Marktplatz, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1575829, 8.7580629, 0.0;501.575.829;87.580.629
Berger Rathausplatz;Frankfurt am Main Berger Rathausplatz;Berger Rathausplatz, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.15524705, 8.75343566673177, 0.0;5.015.524.705;875.343.566.673.177
Berger Schützenhaus;Frankfurt am Main Berger Schützenhaus;Berger Schützenhaus, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.159558, 8.7782941, 0.0;50.159.558;87.782.941
Berger Straße;Frankfurt am Main Berger Straße;Berger Straße, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60385, Deutschland;50.1336858, 8.7154679, 0.0;501.336.858;87.154.679
Berger Weg;Frankfurt am Main Berger Weg;Berger Weg, Seckbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.1538682, 8.7322987, 0.0;501.538.682;87.322.987
Bergesgrundweg;Frankfurt am Main Bergesgrundweg;Bergesgrundweg, Sachsenhausen Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60599, Deutschland;50.0927363, 8.7002332, 0.0;500.927.363;87.002.332
Bergmannweg;Frankfurt am Main Bergmannweg;Bergmannweg, Nied, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65934, Deutschland;50.106177, 8.5774399, 0.0;50.106.177;85.774.399
Berkersheimer Bahnstraße;Frankfurt am Main Berkersheimer Bahnstraße;Berkersheimer Bahnstraße, Berkersheim, Harheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1767917, 8.6985671, 0.0;501.767.917;86.985.671
Berkersheimer Hohl;Frankfurt am Main Berkersheimer Hohl;Berkersheimer Hohl, Berkersheim, Harheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1723504, 8.6983207, 0.0;501.723.504;86.983.207
Berkersheimer Obergasse;Frankfurt am Main Berkersheimer Obergasse;Berkersheimer Obergasse, Berkersheim, Harheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1722719, 8.6972378, 0.0;501.722.719;86.972.378
Berkersheimer Untergasse;Frankfurt am Main Berkersheimer Untergasse;Berkersheimer Untergasse, Berkersheim, Harheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1733252, 8.6965159, 0.0;501.733.252;86.965.159
Berkersheimer Weg;Frankfurt am Main Berkersheimer Weg;Berkersheimer Weg, Eschersheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60433, Deutschland;50.1641059, 8.6636436, 0.0;501.641.059;86.636.436
Berliner Straße;Frankfurt am Main Berliner Straße;Berliner Straße, Innenstadt, Altstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60311, Deutschland;50.1111214, 8.6791184, 0.0;501.111.214;86.791.184
Bernadottestraße;Frankfurt am Main Bernadottestraße;Bernadottestraße, Praunheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60439, Deutschland;50.1543743, 8.6263058, 0.0;501.543.743;86.263.058
Bernburger Weg;Frankfurt am Main Bernburger Weg;Bernburger Weg, Zeilsheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65931, Deutschland;50.0947843, 8.501364, 0.0;500.947.843;8.501.364
Berner Straße;Frankfurt am Main Berner Straße;Berner Straße, Gewerbegebiet Nieder-Eschbach, Nieder-Eschbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1914022, 8.6572783, 0.0;501.914.022;86.572.783
Bernhard-Becker-Straße;Frankfurt am Main Bernhard-Becker-Straße;Bernhard-Becker-Straße, Nordend Ost, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.1378892, 8.6983376, 0.0;501.378.892;86.983.376
Bernhard-Grzimek-Allee;Frankfurt am Main Bernhard-Grzimek-Allee;Bernhard-Grzimek-Allee, Ostend, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60316, Deutschland;50.1153921, 8.6991177, 0.0;501.153.921;86.991.177
Bernhard-Hermkes-Straße;Frankfurt am Main Bernhard-Hermkes-Straße;Bernhard-Hermkes-Straße, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60438, Deutschland;50.1774827, 8.6179529, 0.0;501.774.827;86.179.529
Bernhard-Mannfeld-Weg;Frankfurt am Main Bernhard-Mannfeld-Weg;Bernhard-Mannfeld-Weg, Sachsenhausen Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60599, Deutschland;50.086964, 8.699697, 0.0;50.086.964;8.699.697
Bernusstraße;Frankfurt am Main Bernusstraße;Bernusstraße, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60487, Deutschland;50.1265894, 8.6459974, 0.0;501.265.894;86.459.974
Bert-Brecht-Straße;Frankfurt am Main Bert-Brecht-Straße;Bert-Brecht-Straße, Nieder-Eschbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.2058141, 8.6674472, 0.0;502.058.141;86.674.472
Bertha-Bagge-Straße;Frankfurt am Main Bertha-Bagge-Straße;Bertha-Bagge-Straße, Riedberg, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60438, Deutschland;50.1809269, 8.6357095, 0.0;501.809.269;86.357.095
Bertha-Pappenheim-Weg;Frankfurt am Main Bertha-Pappenheim-Weg;Frida-Amram-Weg, Riedberg, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60438, Deutschland;50.1827844, 8.6262852, 0.0;501.827.844;86.262.852
